ix,race_id,driver_id,lap,position,time,milliseconds
139254,218,71,16,16,2:16.629,136629
139255,218,71,17,19,2:31.524,151524
139256,218,71,18,19,2:13.537,133537
139257,218,71,19,18,2:07.835,127835
139258,218,71,20,17,2:05.109,125109
139259,218,71,21,17,2:03.569,123569
139260,218,71,22,16,2:02.679,122679
139261,218,71,23,16,2:04.066,124066
139262,218,71,24,16,2:02.315,122315
139263,218,71,25,16,2:01.259,121259
139264,218,71,26,14,1:59.371,119371
139265,218,71,27,14,1:57.724,117724
139266,218,71,28,14,1:56.575,116575
139267,218,71,29,14,1:56.378,116378
139268,218,71,30,14,1:56.540,116540
139269,218,71,31,14,1:56.610,116610
139270,218,71,32,14,1:56.348,116348
139271,218,71,33,14,1:55.620,115620
139272,218,71,34,14,2:00.458,120458
139273,218,71,35,14,2:13.989,133989
139274,218,71,36,14,1:54.853,114853
139275,218,71,37,14,1:54.604,114604
139276,218,71,38,14,1:54.270,114270
139277,218,71,39,14,1:54.329,114329
139278,218,71,40,14,1:54.248,114248
139279,218,71,41,14,1:54.074,114074
139280,218,71,42,14,2:03.397,123397
139281,218,64,1,7,3:43.617,223617
139282,218,64,2,7,3:17.468,197468
139283,218,64,3,7,3:16.990,196990
139284,218,64,4,7,2:22.629,142629
139285,218,64,5,7,2:18.623,138623
139286,218,64,6,6,2:18.368,138368
139287,218,64,7,7,2:19.485,139485
139288,218,64,8,5,2:14.090,134090
139289,218,64,9,5,2:11.394,131394
139290,218,64,10,5,2:12.288,132288
139291,218,64,11,3,2:12.650,132650
139292,218,64,12,3,2:17.085,137085
139293,218,64,13,12,2:37.626,157626
139294,218,64,14,12,2:04.344,124344
139295,218,64,15,12,2:07.605,127605
139296,218,64,16,11,2:00.328,120328
139297,218,64,17,11,1:58.893,118893
139298,218,64,18,11,2:05.688,125688
139299,218,64,19,12,2:08.013,128013
139300,218,64,20,11,2:05.151,125151
139301,218,64,21,11,2:02.877,122877
139302,218,64,22,11,2:01.882,121882
139303,218,64,23,11,2:00.514,120514
139304,218,64,24,11,1:59.820,119820
139305,218,64,25,10,1:59.333,119333
139306,218,64,26,9,1:57.574,117574
139307,218,64,27,9,1:56.573,116573
139308,218,64,28,9,1:55.468,115468
139309,218,64,29,9,1:55.795,115795
139310,218,64,30,8,1:55.774,115774
139311,218,64,31,8,1:55.748,115748
139312,218,64,32,7,1:57.735,117735
139313,218,64,33,9,2:03.601,123601
139314,218,64,34,10,2:15.605,135605
139315,218,64,35,10,1:56.081,116081
139316,218,64,36,10,1:56.812,116812
139317,218,64,37,10,1:55.030,115030
139318,218,64,38,10,1:55.101,115101
139319,218,64,39,9,1:55.245,115245
139320,218,64,40,9,1:55.730,115730
139321,218,64,41,9,1:54.530,114530
139322,218,64,42,9,1:53.652,113652
139323,218,64,43,9,1:55.304,115304
139324,218,64,44,8,2:04.529,124529
139325,218,35,1,1,3:35.511,215511
139326,218,35,2,1,3:21.219,201219
139327,218,35,3,1,3:17.399,197399
139328,218,35,4,1,2:19.695,139695
139329,218,35,5,2,2:19.947,139947
139330,218,35,6,9,2:25.213,145213
139331,218,35,7,18,2:37.798,157798
139332,218,35,8,17,2:17.411,137411
139333,218,35,9,14,2:11.613,131613
139334,218,35,10,13,2:11.664,131664
139335,218,35,11,11,2:12.443,132443
139336,218,35,12,15,2:24.720,144720
139337,218,35,13,13,2:07.966,127966
139338,218,35,14,11,2:02.518,122518
139339,218,35,15,10,2:04.425,124425
139340,218,35,16,10,1:59.686,119686
139341,218,35,17,10,1:58.268,118268
139342,218,35,18,10,2:03.895,123895
139343,218,35,19,9,2:04.459,124459
139344,218,35,20,8,2:06.296,126296
139345,218,35,21,8,2:00.514,120514
139346,218,35,22,8,1:59.824,119824
139347,218,35,23,8,2:00.096,120096
139348,218,35,24,8,1:58.345,118345
139349,218,35,25,6,1:58.213,118213
139350,218,35,26,6,1:57.062,117062
139351,218,35,27,6,1:56.475,116475
139352,218,35,28,6,1:55.112,115112
139353,218,35,29,6,1:56.427,116427
139354,218,35,30,5,1:55.346,115346
139355,218,35,31,5,2:00.553,120553
139356,218,35,32,9,2:14.305,134305
139357,218,35,33,8,1:56.664,116664
139358,218,35,34,7,1:56.570,116570
139359,218,35,35,7,1:56.779,116779
139360,218,35,36,6,1:55.823,115823
139361,218,35,37,6,1:54.121,114121
139362,218,35,38,6,1:53.314,113314
139363,218,35,39,6,1:54.229,114229
139364,218,35,40,6,1:53.514,113514
139365,218,35,41,6,1:52.960,112960
139366,218,35,42,6,1:52.714,112714
139367,218,35,43,6,1:52.692,112692
139368,218,35,44,6,1:55.022,115022
139369,218,49,1,5,3:41.701,221701
139370,218,49,2,6,3:18.491,198491
139371,218,49,3,6,3:17.281,197281
139372,218,49,4,6,2:21.812,141812
139373,218,49,5,6,2:18.945,138945
139374,218,49,6,5,2:18.981,138981
139375,218,49,7,5,2:18.922,138922
139376,218,49,8,12,2:30.968,150968
139377,218,49,9,16,2:28.415,148415
139378,218,49,10,16,2:11.340,131340
139379,218,49,11,15,2:09.897,129897
139380,218,49,12,12,2:09.468,129468
139381,218,49,13,10,2:05.886,125886
139382,218,49,14,7,2:02.516,122516
139383,218,49,15,7,1:58.708,118708
139384,218,49,16,7,1:58.600,118600
139385,218,49,17,6,1:58.399,118399
139386,218,49,18,6,2:03.164,123164
139387,218,49,19,6,2:06.186,126186
139388,218,49,20,6,2:04.001,124001
139389,218,49,21,5,2:00.215,120215
139390,218,49,22,5,1:58.985,118985
139391,218,49,23,5,1:59.167,119167
139392,218,49,24,4,2:05.577,125577
139393,218,49,25,7,2:18.441,138441
139394,218,49,26,7,1:57.501,117501
139395,218,49,27,7,1:56.887,116887
139396,218,49,28,7,1:56.703,116703
139397,218,49,29,7,1:55.756,115756
139398,218,49,30,7,1:56.650,116650
139399,218,49,31,7,1:56.290,116290
139400,218,49,32,5,1:56.559,116559
139401,218,49,33,4,1:56.172,116172
139402,218,49,34,4,1:55.281,115281
139403,218,49,35,4,1:55.385,115385
139404,218,49,36,4,1:54.597,114597
139405,218,49,37,4,1:54.479,114479
139406,218,49,38,4,1:54.123,114123
139407,218,49,39,4,1:54.515,114515
139408,218,49,40,4,1:55.140,115140
139409,218,49,41,4,1:54.103,114103
139410,218,49,42,4,1:53.898,113898
139411,218,49,43,4,1:53.874,113874
139412,218,49,44,4,1:54.885,114885
139413,218,30,1,3,3:37.511,217511
139414,218,30,2,3,3:20.595,200595
139415,218,30,3,3,3:17.004,197004
139416,218,30,4,3,2:20.535,140535
139417,218,30,5,1,2:12.253,132253
139418,218,30,6,1,2:08.743,128743
139419,218,30,7,1,2:07.898,127898
139420,218,30,8,1,2:07.344,127344
139421,218,30,9,1,2:06.578,126578
139422,218,30,10,1,2:05.781,125781
139423,218,30,11,1,2:06.204,126204
139424,218,30,12,1,2:05.226,125226
139425,218,30,13,1,2:09.121,129121
139426,218,30,14,1,2:08.421,128421
139427,218,30,15,1,2:18.916,138916
139428,218,30,16,1,1:57.836,117836
139429,218,30,17,1,1:58.252,118252
139430,218,30,18,1,2:02.725,122725
139431,218,30,19,1,2:07.882,127882
139432,218,30,20,1,2:03.388,123388
139433,218,30,21,1,2:01.102,121102
139434,218,30,22,1,1:59.590,119590
139435,218,30,23,1,2:02.106,122106
139436,218,30,24,1,1:58.847,118847
139437,218,30,25,1,1:58.999,118999
139438,218,30,26,1,1:58.147,118147
139439,218,30,27,1,1:56.943,116943
139440,218,30,28,1,1:56.604,116604
139441,218,30,29,1,1:59.947,119947
139442,218,30,30,1,2:16.374,136374
139443,218,30,31,1,1:57.817,117817
139444,218,30,32,1,1:57.747,117747
139445,218,30,33,1,1:57.280,117280
139446,218,30,34,1,1:58.761,118761
139447,218,30,35,1,1:58.331,118331
139448,218,30,36,1,1:56.720,116720
139449,218,30,37,1,1:55.632,115632
139450,218,30,38,1,1:55.520,115520
139451,218,30,39,1,1:56.003,116003
139452,218,30,40,1,1:55.548,115548
139453,218,30,41,1,1:55.340,115340
139454,218,30,42,1,1:56.102,116102
139455,218,30,43,1,1:56.260,116260
139456,218,30,44,1,1:58.784,118784
139457,218,56,1,15,3:54.283,234283
139458,218,56,2,15,3:13.950,193950
139459,218,56,3,15,3:17.802,197802
139460,218,56,4,15,2:25.186,145186
139461,218,56,5,15,2:20.296,140296
139462,218,56,6,15,2:20.782,140782
139463,218,56,7,15,2:20.793,140793
139464,218,56,8,19,2:23.948,143948
139465,218,56,9,19,2:31.420,151420
139466,218,56,10,17,2:11.631,131631
139467,218,56,11,17,2:07.234,127234
139468,218,56,12,16,2:07.749,127749
139469,218,56,13,14,2:07.962,127962
139470,218,56,14,13,2:04.221,124221
139471,218,56,15,14,2:07.535,127535
139472,218,56,16,12,2:00.792,120792
139473,218,56,17,12,1:59.318,119318
139474,218,56,18,12,2:05.524,125524
139475,218,56,19,11,2:05.594,125594
139476,218,56,20,10,2:02.900,122900
139477,218,56,21,10,2:01.359,121359
139478,218,56,22,10,2:01.046,121046
139479,218,56,23,10,2:00.483,120483
139480,218,56,24,10,2:00.577,120577
139481,218,56,25,9,1:59.839,119839
139482,218,56,26,8,1:57.987,117987
139483,218,56,27,8,1:57.358,117358
139484,218,56,28,8,1:56.277,116277
139485,218,56,29,8,1:55.290,115290
139486,218,56,30,9,1:59.837,119837
139487,218,56,31,10,2:13.646,133646
139488,218,56,32,10,1:56.707,116707
139489,218,56,33,10,1:56.120,116120
139490,218,56,34,9,1:55.862,115862
139491,218,56,35,8,1:55.905,115905
139492,218,56,36,8,1:56.475,116475
139493,218,56,37,8,1:56.620,116620
139494,218,56,38,9,1:56.620,116620
139495,218,56,39,8,1:56.355,116355
139496,218,56,40,8,1:56.463,116463
139497,218,56,41,8,1:56.110,116110
139498,218,56,42,8,1:55.775,115775
139499,218,56,43,8,1:56.229,116229
139500,218,55,1,2,3:36.242,216242
139501,218,55,2,2,3:20.929,200929
139502,218,55,3,2,3:17.425,197425
139503,218,55,4,2,2:20.773,140773
139504,218,55,5,3,2:18.957,138957
139505,218,55,6,3,2:19.814,139814
139506,218,55,7,4,2:20.480,140480
139507,218,55,8,15,2:36.511,156511
139508,218,55,9,13,2:13.998,133998
139509,218,55,10,11,2:10.673,130673
139510,218,55,11,10,2:06.988,126988
139511,218,55,12,5,2:06.154,126154
139512,218,55,13,2,2:03.496,123496
139513,218,55,14,2,2:01.461,121461
139514,218,55,15,2,1:59.113,119113
139515,218,55,16,2,1:58.146,118146
139516,218,55,17,2,1:57.347,117347
139517,218,55,18,2,2:02.487,122487
139518,218,55,19,2,2:05.135,125135
139519,218,55,20,2,2:03.098,123098
139520,218,55,21,2,2:02.585,122585
139521,218,55,22,2,2:00.595,120595
139522,218,55,23,2,2:06.534,126534
139523,218,55,24,5,2:20.423,140423
139524,218,55,25,4,1:59.415,119415
139525,218,55,26,4,1:57.834,117834
139526,218,55,27,4,1:57.463,117463
139527,218,55,28,4,1:56.666,116666
139528,218,55,29,4,1:55.596,115596
139529,218,55,30,3,1:55.348,115348
139530,218,55,31,3,1:58.120,118120
139531,218,55,32,3,2:02.997,122997
139532,218,55,33,6,2:16.114,136114
139533,218,55,34,6,1:57.764,117764
139534,218,55,35,6,1:57.589,117589
139535,218,55,36,7,1:59.208,119208
139536,218,55,37,7,1:57.388,117388
139537,218,55,38,7,2:03.044,123044
139538,218,55,39,10,2:11.537,131537
139539,218,55,40,10,1:55.946,115946
139540,218,55,41,10,1:56.311,116311
139541,218,55,42,10,1:58.838,118838
139542,218,55,43,10,2:00.661,120661
139543,218,55,44,9,2:01.522,121522
139544,218,77,1,13,3:51.414,231414
139545,218,77,2,13,3:15.652,195652
139546,218,77,3,13,3:17.785,197785
139547,218,77,4,13,2:24.576,144576
139548,218,77,5,14,2:18.851,138851
139549,218,77,6,14,2:14.481,134481
139550,218,77,7,13,2:17.426,137426
139551,218,77,8,9,2:19.507,139507
139552,218,77,9,10,2:15.813,135813
139553,218,77,10,15,2:31.187,151187
139554,218,77,11,14,2:09.993,129993
139555,218,77,12,11,2:08.947,128947
139556,218,77,13,9,2:06.319,126319
139557,218,77,14,8,2:03.776,123776
139558,218,77,15,8,2:01.031,121031
139559,218,77,16,8,1:59.450,119450
139560,218,77,17,8,1:59.306,119306
139561,218,77,18,8,2:03.810,123810
139562,218,77,19,8,2:05.126,125126
139563,218,77,20,7,2:03.147,123147
139564,218,77,21,7,2:00.532,120532
139565,218,77,22,7,2:00.536,120536
139566,218,77,23,7,2:01.322,121322
139567,218,77,24,7,2:07.359,127359
139568,218,77,25,11,2:23.772,143772
139569,218,77,26,10,1:58.184,118184
139570,218,77,27,10,1:57.069,117069
139571,218,77,28,10,1:55.608,115608
139572,218,77,29,10,1:55.151,115151
139573,218,77,30,10,1:54.993,114993
139574,218,77,31,9,1:55.021,115021
139575,218,77,32,8,1:56.269,116269
139576,218,77,33,7,1:57.500,117500
139577,218,77,34,8,2:01.611,121611
139578,218,77,35,9,2:10.185,130185
139579,218,77,36,9,1:53.967,113967
139580,218,77,37,9,1:54.131,114131
139581,218,77,38,8,1:54.341,114341
139582,218,77,39,7,1:54.363,114363
139583,218,77,40,7,1:54.576,114576
139584,218,77,41,7,1:55.119,115119
139585,218,77,42,7,1:53.679,113679
139586,218,77,43,7,1:53.649,113649
139587,218,77,44,7,1:53.924,113924
139588,218,57,1,6,3:43.316,223316
139589,218,57,2,5,3:16.360,196360
139590,218,57,3,5,3:17.495,197495
139591,218,57,4,5,2:21.301,141301
139592,218,57,5,5,2:18.271,138271
139593,218,57,6,4,2:18.341,138341
139594,218,57,7,3,2:16.174,136174
139595,218,57,8,3,2:12.652,132652
139596,218,57,9,3,2:11.704,131704
139597,218,57,10,2,2:11.490,131490
139598,218,57,11,2,2:10.976,130976
139599,218,57,12,2,2:22.661,142661
139600,218,57,13,5,2:26.926,146926
139601,218,57,14,4,2:03.231,123231
139602,218,57,15,4,1:59.894,119894
139603,218,57,16,4,1:58.237,118237
139604,218,57,17,4,1:57.720,117720
139605,218,57,18,4,2:04.811,124811
139606,218,57,19,4,2:07.130,127130
139607,218,57,20,4,2:02.792,122792
139608,218,57,21,4,2:00.908,120908
139609,218,57,22,4,1:59.693,119693
139610,218,57,23,4,1:59.620,119620
139611,218,57,24,3,1:59.545,119545
139612,218,57,25,3,1:58.958,118958
139613,218,57,26,3,1:56.679,116679
139614,218,57,27,3,1:55.890,115890
139615,218,57,28,3,1:55.736,115736
139616,218,57,29,3,2:00.563,120563
139617,218,57,30,6,2:14.529,134529
139618,218,57,31,6,1:57.856,117856
139619,218,57,32,4,1:57.165,117165
139620,218,57,33,3,1:55.549,115549
139621,218,57,34,3,1:55.061,115061
139622,218,57,35,3,1:55.423,115423
139623,218,57,36,3,1:54.696,114696
139624,218,57,37,3,1:55.897,115897
139625,218,57,38,3,1:55.119,115119
139626,218,57,39,3,1:55.031,115031
139627,218,57,40,3,1:54.862,114862
139628,218,57,41,3,1:54.218,114218
139629,218,57,42,3,1:54.193,114193
139630,218,57,43,3,1:54.175,114175
139631,218,57,44,3,1:54.725,114725
139632,218,14,1,9,3:45.973,225973
139633,218,14,2,9,3:16.598,196598
139634,218,14,3,9,3:16.691,196691
139635,218,14,4,9,2:23.096,143096
139636,218,14,5,9,2:17.804,137804
139637,218,14,6,7,2:17.920,137920
139638,218,14,7,6,2:18.310,138310
139639,218,14,8,4,2:12.416,132416
139640,218,14,9,4,2:11.345,131345
139641,218,14,10,4,2:13.933,133933
139642,218,14,11,6,2:23.820,143820
139643,218,14,12,10,2:26.130,146130
139644,218,14,13,7,2:05.527,125527
139645,218,14,14,6,2:02.427,122427
139646,218,14,15,6,2:00.598,120598
139647,218,14,16,6,1:59.169,119169
139648,218,14,17,7,1:59.549,119549
139649,218,14,18,7,2:03.889,123889
139650,218,14,19,7,2:05.180,125180
139651,218,23,1,21,4:01.198,241198
139652,218,23,2,21,3:13.253,193253
139653,218,23,3,21,3:19.084,199084
139654,218,23,4,21,2:25.797,145797
139655,218,23,5,21,2:27.534,147534
139656,218,23,6,20,2:20.972,140972
139657,218,23,7,20,2:20.303,140303
139658,218,23,8,20,2:21.518,141518
139659,218,23,9,18,2:18.050,138050
139660,218,23,10,18,2:20.733,140733
139661,218,23,11,19,2:25.017,145017
139662,218,23,12,19,2:28.426,148426
139663,218,23,13,19,2:03.972,123972
139664,218,23,14,19,2:00.701,120701
139665,218,23,15,19,1:59.308,119308
139666,218,23,16,19,1:57.784,117784
139667,218,23,17,17,2:01.131,121131
139668,218,23,18,16,2:07.535,127535
139669,218,23,19,16,2:04.108,124108
139670,218,23,20,15,2:02.255,122255
139671,218,23,21,15,2:01.559,121559
139672,218,21,1,4,3:39.044,219044
139673,218,21,2,4,3:19.645,199645
139674,218,21,3,4,3:17.185,197185
139675,218,21,4,4,2:20.469,140469
139676,218,21,5,4,2:18.454,138454
139677,218,21,6,2,2:18.791,138791
139678,218,21,7,2,2:13.791,133791
139679,218,21,8,2,2:12.927,132927
139680,218,21,9,2,2:12.784,132784
139681,218,21,10,3,2:16.397,136397
139682,218,21,11,9,2:33.123,153123
139683,218,21,12,6,2:11.239,131239
139684,218,21,13,3,2:06.053,126053
139685,218,21,14,3,2:03.284,123284
139686,218,21,15,3,2:01.469,121469
139687,218,21,16,3,1:59.447,119447
139688,218,21,17,3,1:59.265,119265
139689,218,21,18,3,2:06.057,126057
139690,218,21,19,3,2:06.179,126179
139691,218,21,20,3,2:03.506,123506
139692,218,21,21,3,2:01.521,121521
139693,218,21,22,3,2:00.336,120336
139694,218,21,23,3,1:59.822,119822
139695,218,21,24,2,1:59.706,119706
139696,218,21,25,2,1:57.905,117905
139697,218,21,26,2,1:56.566,116566
139698,218,21,27,2,1:56.408,116408
139699,218,21,28,2,1:55.890,115890
139700,218,21,29,2,1:55.169,115169
139701,218,21,30,2,1:56.257,116257
139702,218,21,31,2,1:59.988,119988
139703,218,21,32,2,2:12.594,132594
139704,218,21,33,2,1:56.040,116040
139705,218,21,34,2,1:55.625,115625
139706,218,21,35,2,1:55.190,115190
139707,218,21,36,2,1:55.151,115151
139708,218,21,37,2,1:55.202,115202
139709,218,21,38,2,1:54.720,114720
139710,218,21,39,2,1:54.688,114688
139711,218,21,40,2,1:54.770,114770
139712,218,21,41,2,1:54.792,114792
139713,218,21,42,2,1:54.709,114709
139714,218,21,43,2,1:55.262,115262
139715,218,21,44,2,1:56.050,116050
139716,218,15,1,22,7:17.359,437359
139717,218,15,2,22,3:20.423,200423
139718,218,15,3,22,2:23.033,143033
139719,218,15,4,22,2:19.118,139118
139720,218,15,5,22,2:18.415,138415
139721,218,15,6,21,2:19.816,139816
139722,218,15,7,21,2:18.050,138050
139723,218,15,8,21,2:14.873,134873
139724,218,15,9,20,2:14.393,134393
139725,218,15,10,20,2:21.614,141614
139726,218,15,11,20,2:41.967,161967
139727,218,15,12,20,2:15.440,135440
139728,218,15,13,20,2:09.099,129099
139729,218,15,14,20,2:06.315,126315
139730,218,15,15,20,2:04.524,124524
139731,218,15,16,20,2:09.101,129101
139732,218,15,17,20,2:13.999,133999
139733,218,15,18,20,2:08.846,128846
139734,218,15,19,19,2:08.845,128845
139735,218,15,20,18,2:06.635,126635
139736,218,15,21,18,2:04.806,124806
139737,218,15,22,17,2:03.198,123198
139738,218,15,23,17,2:03.558,123558
139739,218,15,24,17,2:00.198,120198
139740,218,15,25,17,1:59.900,119900
139741,218,15,26,16,2:02.364,122364
139742,218,15,27,16,1:58.017,118017
139743,218,15,28,16,1:58.245,118245
139744,218,15,29,16,1:57.030,117030
139745,218,15,30,16,2:10.076,130076
139746,218,15,31,16,2:14.542,134542
139747,218,15,32,16,1:55.816,115816
139748,218,15,33,16,1:55.960,115960
139749,218,15,34,16,1:55.669,115669
139750,218,15,35,16,1:55.752,115752
139751,218,15,36,16,1:55.671,115671
139752,218,15,37,16,1:55.152,115152
139753,218,15,38,16,1:55.225,115225
139754,218,15,39,16,2:00.396,120396
139755,218,15,40,16,1:56.049,116049
139756,218,15,41,16,1:55.180,115180
139757,218,15,42,16,1:57.998,117998
139758,218,75,1,14,3:53.291,233291
139759,218,75,2,14,3:14.387,194387
139760,218,75,3,14,3:17.921,197921
139761,218,75,4,16,2:27.321,147321
139762,218,75,5,16,2:19.161,139161
139763,218,65,1,10,3:47.132,227132
139764,218,65,2,10,3:16.168,196168
139765,218,65,3,10,3:16.684,196684
139766,218,65,4,10,2:24.023,144023
139767,218,65,5,10,2:16.862,136862
139768,218,65,6,10,2:18.197,138197
139769,218,65,7,9,2:18.869,138869
139770,218,65,8,6,2:13.701,133701
139771,218,65,9,6,2:11.659,131659
139772,218,65,10,6,2:12.026,132026
139773,218,65,11,4,2:16.804,136804
139774,218,65,12,7,2:29.042,149042
139775,218,65,13,6,2:06.722,126722
139776,218,65,14,5,2:03.670,123670
139777,218,65,15,5,2:00.250,120250
139778,218,65,16,5,1:58.638,118638
139779,218,65,17,5,1:58.258,118258
139780,218,65,18,5,2:04.656,124656
139781,218,65,19,5,2:06.164,126164
139782,218,65,20,5,2:04.111,124111
139783,218,65,21,6,2:02.556,122556
139784,218,65,22,6,2:00.760,120760
139785,218,65,23,6,2:00.346,120346
139786,218,65,24,6,2:02.865,122865
139787,218,65,25,5,1:59.637,119637
139788,218,65,26,5,1:58.025,118025
139789,218,65,27,5,1:57.713,117713
139790,218,65,28,5,1:58.676,118676
139791,218,65,29,5,1:55.285,115285
139792,218,65,30,4,1:55.508,115508
139793,218,65,31,4,2:00.904,120904
139794,218,65,32,6,2:11.067,131067
139795,218,65,33,5,1:55.032,115032
139796,218,65,34,5,1:56.603,116603
139797,218,65,35,5,1:56.249,116249
139798,218,65,36,5,1:55.456,115456
139799,218,65,37,5,1:55.555,115555
139800,218,65,38,5,1:54.907,114907
139801,218,65,39,5,1:54.580,114580
139802,218,65,40,5,1:54.513,114513
139803,218,65,41,5,1:54.263,114263
139804,218,65,42,5,1:54.300,114300
139805,218,65,43,5,1:53.691,113691
139806,218,65,44,5,1:53.615,113615
139807,218,81,1,12,3:49.672,229672
139808,218,81,2,12,3:16.055,196055
139809,218,81,3,12,3:18.514,198514
139810,218,81,4,12,2:23.540,143540
139811,218,81,5,12,2:17.614,137614
139812,218,81,6,12,2:16.052,136052
139813,218,81,7,12,2:18.560,138560
139814,218,81,8,10,2:20.669,140669
139815,218,81,9,9,2:12.811,132811
139816,218,81,10,9,2:11.535,131535
139817,218,81,11,7,2:13.000,133000
139818,218,81,12,9,2:24.022,144022
139819,218,81,13,15,2:25.889,145889
139820,218,81,14,15,2:04.593,124593
139821,218,81,15,15,2:04.100,124100
139822,218,81,16,14,2:02.135,122135
139823,218,81,17,14,2:01.411,121411
139824,218,81,18,14,2:11.299,131299
139825,218,81,19,14,2:08.271,128271
139826,218,81,20,14,2:07.958,127958
139827,218,81,21,14,2:04.227,124227
139828,218,81,22,14,2:03.040,123040
139829,218,81,23,14,2:02.051,122051
139830,218,81,24,14,2:00.426,120426
139831,218,81,25,14,1:59.470,119470
139832,218,81,26,13,1:59.608,119608
139833,218,81,27,13,2:00.324,120324
139834,218,81,28,12,1:58.013,118013
139835,218,81,29,12,1:56.920,116920
139836,218,81,30,11,1:55.921,115921
139837,218,81,31,11,1:55.335,115335
139838,218,81,32,11,1:55.278,115278
139839,218,81,33,11,1:55.175,115175
139840,218,81,34,11,2:01.766,121766
139841,218,81,35,12,2:12.769,132769
139842,218,81,36,12,1:55.236,115236
139843,218,81,37,12,1:57.861,117861
139844,218,81,38,11,1:55.451,115451
139845,218,81,39,11,1:54.818,114818
139846,218,81,40,11,1:54.895,114895
139847,218,81,41,11,1:55.327,115327
139848,218,81,42,11,1:54.987,114987
139849,218,81,43,11,1:55.057,115057
139850,218,81,44,10,1:57.644,117644
139851,218,50,1,20,3:58.680,238680
139852,218,50,2,20,3:13.387,193387
139853,218,50,3,19,3:19.050,199050
139854,218,50,4,20,2:26.286,146286
139855,218,50,5,20,2:19.313,139313
139856,218,50,6,19,2:19.751,139751
139857,218,50,7,17,2:17.033,137033
139858,218,50,8,13,2:13.847,133847
139859,218,50,9,11,2:10.958,130958
139860,218,50,10,10,2:09.831,129831
139861,218,50,11,8,2:13.473,133473
139862,218,50,12,13,2:28.180,148180
139863,218,50,13,11,2:04.995,124995
139864,218,50,14,10,2:07.959,127959
139865,218,50,15,9,2:01.783,121783
139866,218,50,16,9,1:59.409,119409
139867,218,50,17,9,1:59.828,119828
139868,218,50,18,9,2:06.935,126935
139869,218,50,19,10,2:06.795,126795
139870,218,50,20,9,2:06.204,126204
139871,218,50,21,9,2:03.481,123481
139872,218,50,22,9,2:02.654,122654
139873,218,50,23,9,2:01.295,121295
139874,218,50,24,9,2:00.820,120820
139875,218,50,25,8,1:59.678,119678
139876,218,63,1,17,3:55.169,235169
139877,218,63,2,17,3:13.616,193616
139878,218,63,3,17,3:18.586,198586
139879,218,63,4,17,2:26.508,146508
139880,218,63,5,17,2:20.804,140804
139881,218,63,6,18,2:21.358,141358
139882,218,63,7,19,2:22.359,142359
139883,218,63,8,18,2:18.639,138639
139884,218,63,9,17,2:20.087,140087
139885,218,63,10,19,2:33.921,153921
139886,218,63,11,18,2:08.968,128968
139887,218,63,12,17,2:04.089,124089
139888,218,63,13,16,2:03.973,123973
139889,218,63,14,14,2:01.849,121849
139890,218,63,15,13,2:04.509,124509
139891,218,63,16,13,2:02.153,122153
139892,218,63,17,13,2:00.788,120788
139893,218,63,18,13,2:07.646,127646
139894,218,63,19,13,2:05.060,125060
139895,218,63,20,12,2:03.554,123554
139896,218,63,21,12,2:02.402,122402
139897,218,63,22,12,2:02.155,122155
139898,218,63,23,12,2:01.347,121347
139899,218,63,24,12,2:00.463,120463
139900,218,63,25,12,2:01.913,121913
139901,218,63,26,11,1:59.293,119293
139902,218,63,27,11,1:58.349,118349
139903,218,63,28,11,1:58.071,118071
139904,218,63,29,11,2:01.452,121452
139905,218,63,30,12,2:17.278,137278
139906,218,63,31,12,1:58.199,118199
139907,218,63,32,12,1:57.868,117868
139908,218,63,33,12,1:57.613,117613
139909,218,63,34,12,1:57.778,117778
139910,218,63,35,11,1:57.590,117590
139911,218,63,36,11,1:57.312,117312
139912,218,63,37,11,1:57.993,117993
139913,218,63,38,12,1:59.056,119056
139914,218,63,39,12,1:57.625,117625
139915,218,63,40,12,1:57.219,117219
139916,218,63,41,12,1:58.829,118829
139917,218,63,42,12,1:57.180,117180
139918,218,63,43,12,1:56.919,116919
139919,218,79,1,18,3:57.003,237003
139920,218,79,2,18,3:13.016,193016
139921,218,79,3,18,3:18.799,198799
139922,218,79,4,18,2:26.318,146318
139923,218,79,5,19,2:20.955,140955
139924,218,79,6,17,2:19.582,139582
139925,218,79,7,16,2:17.550,137550
139926,218,79,8,16,2:18.209,138209
139927,218,79,9,15,2:15.678,135678
139928,218,79,10,14,2:13.911,133911
139929,218,79,11,16,2:17.252,137252
139930,218,79,12,18,2:46.448,166448
139931,218,79,13,18,2:09.436,129436
139932,218,79,14,18,2:04.912,124912
139933,218,79,15,18,2:02.741,122741
139934,218,79,16,18,2:01.325,121325
139935,218,79,17,18,2:07.104,127104
139936,218,79,18,18,2:13.398,133398
139937,218,79,19,17,2:11.032,131032
139938,218,79,20,16,2:07.574,127574
139939,218,79,21,16,2:06.467,126467
139940,218,79,22,15,2:05.371,125371
139941,218,79,23,15,2:04.178,124178
139942,218,79,24,15,2:02.547,122547
139943,218,79,25,15,2:01.215,121215
139944,218,79,26,15,2:01.081,121081
139945,218,79,27,15,1:58.286,118286
139946,218,79,28,15,1:57.581,117581
139947,218,79,29,15,2:04.010,124010
139948,218,79,30,15,2:20.611,140611
139949,218,79,31,15,1:58.082,118082
139950,218,79,32,15,1:58.943,118943
139951,218,79,33,15,1:57.472,117472
